state_id,state,year,union_density,num_strikes,left_wing,state_pop,manufact,real_median_in,num_firms,manufact_per,rtw,rtw_year,ln_state_pop,ln_manufact,ln_num_firms,ln_real_median_in,num_esops_form_5500
28,ND,2011,6.4,1,0,683932,23800,75900,18612,3.4798781165379,1,0,13.435613776458,10.0774408596596,9.83156181296454,11.2371719633837,45
28,ND,2012,6.2,0,0,701705,25200,73680,19520,3.59125273441118,1,0,13.4612683667672,10.1345992734995,9.87919485996708,11.2074866709292,49
28,ND,2013,6.5,0,0,723393,25400,77220,19894,3.51123110121331,1,0,13.4917079219258,10.1425044530066,9.89817345771236,11.2544137698182,49
28,ND,2014,5.1,0,0,701116,26000,78160,20305,3.70837350737966,1,0,13.4604286302155,10.1658518170036,9.9186224401204,11.2665132867167,54
28,ND,2015,5.6,0,0,699628,25500,73950,20370,3.64479409057385,1,0,13.4583040441959,10.1464337311465,9.92181850922085,11.2111444681389,55
28,ND,2016,5.6,0,0,757952,24600,76840,19979,3.24558811112049,1,0,13.5383753380812,10.1105017219205,9.90243700089995,11.2494806168825,53
28,ND,2017,5,0,0,755393,24800,75490,19789,3.28305928172488,1,0,13.5349934226038,10.1185989321531,9.8928815067489,11.2317554761337,58
28,ND,2018,5.4,0,0,760077,26100,81790,19823,3.43386262181332,1,0,13.5411750229199,10.1696905933108,9.89459815869021,11.311910265729,62
28,ND,2019,6.1,0,0,762062,26700,84870,19812,3.50365193383216,1,0,13.5437831961882,10.1924188443883,9.89404309370813,11.3488759529637,65
28,ND,2020,6.4,0,0,779094,25600,76900,19684,3.28586794404783,1,0,13.5658869850956,10.1503476304677,9.88756140198587,11.2502611554937,59
28,ND,2021,5.5,0,0,774948,26200,79090,19989,3.38087200689595,1,0,13.5605512093102,10.1735146897492,9.90293740123065,11.2783417235135,59
29,NE,1999,8.9,0,0,1666028,112900,68320,40985,6.77659679189065,1,2012,14.3259529082904,11.6342577501378,10.6209614250871,11.1319578284625,NA
29,NE,2000,8.6,0,0,1711263,113900,71380,41413,6.65590268707966,1,2012,14.3527422523419,11.6430761494353,10.6313501201845,11.1757729970442,91
29,NE,2001,8.1,0,0,1720039,111000,72920,41347,6.45334204631407,1,2012,14.3578575229512,11.6172854802945,10.6297551464293,11.1971182287926,95
29,NE,2002,8.2,0,0,1729180,106100,70680,41487,6.13585630183093,1,2012,14.3631578656666,11.5721373246021,10.6331354041328,11.1659179264336,90
29,NE,2003,8,0,0,1739291,102400,71140,41638,5.88745644058412,1,2012,14.3689881168874,11.5366419915875,10.6367684908357,11.1724050455024,92
29,NE,2004,8.5,0,0,1747214,101000,69110,42184,5.7806313365163,1,2012,14.3735330773211,11.5228757958234,10.6497962812103,11.1434547170854,84
29,NE,2005,8.4,0,0,1758787,101300,73510,42594,5.75965139610425,1,2012,14.3801349248582,11.5258416902368,10.6594686772674,11.2051767303681,86
29,NE,2006,8.1,1,0,1751721,101500,71760,42649,5.7943017181389,1,2012,14.376109291222,11.527814077464,10.6607591059861,11.1810824967327,88
29,NE,2007,7.9,0,0,1760435,101400,71470,42791,5.75994001482588,1,2012,14.3810714955665,11.5268283701392,10.664083079084,11.177033060214,87
29,NE,2008,8.5,0,0,1769912,101400,71120,42302,5.72909839585245,1,2012,14.3864403857999,11.5268283701392,10.6525896452405,11.1721238701878,70
29,NE,2009,9.3,0,0,1796619,93200,69810,41861,5.18752167265291,1,2012,14.4014171232529,11.4425030006737,10.642109884869,11.1535325449644,75
29,NE,2010,9.4,0,0,1826341,91700,72900,41974,5.02096815435891,1,2012,14.41782506969,11.4262776582446,10.6448056579574,11.1968439179968,77
29,NE,2011,8.1,0,0,1842641,93400,74900,41569,5.06881155906115,1,2012,14.4267104265762,11.4446466242169,10.6351099761479,11.2239091695053,71
29,NE,2012,6.1,0,0,1855487,95000,68960,42029,5.11994964125321,0,2012,14.4336577532605,11.4616321705827,10.646115135187,11.1412819053376,73
29,NE,2013,7.4,0,0,1868516,96500,75220,42189,5.16452628717121,1,2012,14.4406550908895,11.4772982873271,10.6499148025384,11.2281724320243,72
29,NE,2014,7.5,0,0,1871667,97500,73200,42507,5.20925998054141,1,2012,14.4423400355809,11.4876076569859,10.6574240472323,11.2009506999494,70
29,NE,2015,7.9,0,0,1855656,97400,77890,42993,5.24881766879206,1,2012,14.4337488303222,11.4865814896306,10.6687925907262,11.263052853914,70
29,NE,2016,7.5,0,0,1907116,96900,75800,43409,5.08097042864723,1,2012,14.4611027112591,11.4814347978789,10.6784220718615,11.2358535716305,72
29,NE,2017,8.4,0,0,1914571,98200,74760,43709,5.12908635929407,1,2012,14.4650041346127,11.4947614943426,10.6853093095357,11.2220382615695,70
29,NE,2018,6.6,0,0,1929268,99700,83110,43847,5.1677631101537,1,2012,14.4726512143269,11.5099209559499,10.6884615804086,11.3279203105471,67
29,NE,2019,8.4,0,0,1934408,99800,88560,43756,5.15920116128552,1,2012,14.4753118944834,11.5109234622996,10.6863840252397,11.3914355673825,67
29,NE,2020,9.8,0,0,1961504,97500,86660,43730,4.97067556324127,1,2012,14.4892220838853,11.4876076569859,10.685789644407,11.3697476952939,70
29,NE,2021,6.8,1,0,1963692,99500,89680,44683,5.06698606502445,1,2012,14.490336932788,11.5079129231467,10.7073483950652,11.404003057746,74
30,NH,1999,10.8,0,1,1201134,101300,81460,31981,8.43369682316877,0,0,13.9987766685268,11.5258416902368,10.3728972554425,11.3078673812024,NA
30,NH,2000,10.5,2,1,1235786,102500,87070,32100,8.29431632984999,0,0,14.0272177628509,11.5376180775606,10.3766113091181,11.3744676718227,20
30,NH,2001,9.7,0,1,1259359,97400,85830,31931,7.73409329666918,0,0,14.0461134193218,11.4865814896306,10.3713326037277,11.3601238747123,23
30,NH,2002,9.9,0,0,1275056,85000,91360,32279,6.66637386906928,0,0,14.0585006571788,11.3504065354725,10.3821721429697,11.4225630248898,22
30,NH,2003,9.4,0,0,1287687,80400,89900,32652,6.24375333446715,0,0,14.0683581436918,11.2947694551671,10.3936613885712,11.4064532204597,26
